day,hour,storage,price,daily_avg,weekly_avg,action,reward
147.0,4.0,30.0,28.06,47.6975,42.31023809523809,buy,2.6
147.0,5.0,40.0,29.0,47.864166666666655,42.28803571428571,buy,2.58
147.0,6.0,50.0,34.55,47.970416666666665,42.290119047619044,buy,2.46
147.0,7.0,60.0,43.83,48.092499999999994,42.32264880952381,buy,0.26
147.0,8.0,70.0,49.5,47.897083333333335,42.37931547619048,hold,0.0
147.0,9.0,70.0,53.48,47.91583333333333,42.42440476190476,hold,0.0
147.0,10.0,70.0,56.39,47.89875000000001,42.47497023809524,hold,0.0
147.0,11.0,70.0,60.2,47.839999999999996,42.527410714285715,hold,0.0
147.0,12.0,70.0,63.65,47.81791666666667,42.583125,hold,0.0
147.0,13.0,70.0,60.0,47.763749999999995,42.61958333333333,hold,0.0
147.0,14.0,70.0,58.95,47.75333333333334,42.65425595238096,hold,0.0
147.0,15.0,70.0,57.31,47.757083333333334,42.693869047619046,hold,0.0
147.0,16.0,70.0,54.54,47.73333333333334,42.73714285714286,hold,0.0
147.0,17.0,70.0,52.0,47.77041666666667,42.78032738095238,hold,0.0
147.0,18.0,70.0,52.31,47.87458333333334,42.82443452380952,hold,0.0
147.0,19.0,70.0,50.07,47.89333333333334,42.859791666666666,hold,0.0
147.0,20.0,70.0,49.12,47.915416666666665,42.877410714285716,buy,-0.05
147.0,21.0,80.0,47.69,47.95458333333334,42.88017857142857,buy,-0.02
147.0,22.0,90.0,46.88,47.85375,42.879553571428566,buy,-0.0
147.0,23.0,100.0,48.15,47.732916666666675,42.87672619047619,buy,-0.03
147.0,24.0,110.0,42.16,47.620416666666664,42.85339285714286,buy,0.09
148.0,1.0,0.0,37.26,47.6175,42.82747023809524,buy,0.4
148.0,2.0,10.0,32.82,47.51666666666667,42.80235119047619,buy,2.49
148.0,3.0,20.0,28.84,47.36499999999999,42.770625,buy,2.58
148.0,4.0,30.0,24.73,47.22624999999999,42.73654761904762,buy,2.67
148.0,5.0,40.0,25.39,47.07583333333333,42.71089285714286,buy,2.65
148.0,6.0,50.0,31.69,46.95666666666667,42.700833333333335,buy,2.51
148.0,7.0,60.0,37.98,46.712916666666665,42.69630952380952,buy,0.37
148.0,8.0,70.0,44.34,46.49791666666667,42.69729166666667,buy,0.23
148.0,9.0,80.0,51.02,46.39541666666667,42.69988095238095,hold,0.0
148.0,10.0,80.0,53.39,46.27041666666667,42.69806547619047,hold,0.0
148.0,11.0,80.0,55.96,46.09375,42.695238095238096,hold,0.0
148.0,12.0,80.0,58.1,45.86249999999999,42.696130952380955,hold,0.0
148.0,13.0,80.0,55.6,45.67916666666667,42.68729166666667,hold,0.0
148.0,14.0,80.0,52.49,45.41,42.671875,hold,0.0
148.0,15.0,80.0,49.23,45.07333333333333,42.66041666666667,hold,0.0
148.0,16.0,80.0,46.13,44.72291666666666,42.647976190476186,hold,0.0
148.0,17.0,80.0,44.44,44.407916666666665,42.63193452380953,hold,0.0
148.0,18.0,80.0,45.15,44.10958333333334,42.62345238095238,hold,0.0
148.0,19.0,80.0,44.77,43.888749999999995,42.61214285714285,hold,0.0
148.0,20.0,80.0,44.93,43.71416666666667,42.59556547619047,hold,0.0
148.0,21.0,80.0,43.55,43.541666666666664,42.57363095238095,buy,-0.0
148.0,22.0,90.0,44.19,43.42958333333333,42.56035714285714,buy,-0.02
148.0,23.0,100.0,45.8,43.33166666666667,42.56160714285714,buy,-0.06
148.0,24.0,110.0,39.8,43.23333333333334,42.53035714285714,buy,0.08
149.0,1.0,0.0,39.5,43.326666666666675,42.51425595238096,buy,0.28
149.0,2.0,10.0,35.43,43.43541666666667,42.48964285714286,buy,0.38
149.0,3.0,20.0,29.65,43.46916666666667,42.45675595238096,buy,2.51
149.0,4.0,30.0,21.97,43.354166666666664,42.407916666666665,buy,2.69
149.0,5.0,40.0,20.31,43.142500000000005,42.364017857142855,buy,2.73
149.0,6.0,50.0,19.0,42.61375,42.31681547619048,buy,2.75
149.0,7.0,60.0,19.41,41.84,42.269464285714285,buy,2.74
149.0,8.0,70.0,32.25,41.33625,42.25678571428571,buy,0.42
149.0,9.0,80.0,37.0,40.75208333333334,42.25267857142857,buy,0.1
149.0,10.0,90.0,45.13,40.407916666666665,42.25604166666667,hold,0.0
149.0,11.0,90.0,47.07,40.0375,42.247321428571425,hold,0.0
149.0,12.0,90.0,46.5,39.55416666666667,42.23035714285714,hold,0.0
149.0,13.0,90.0,47.5,39.21666666666667,42.22410714285714,hold,0.0
149.0,14.0,90.0,45.3,38.91708333333333,42.21032738095238,hold,0.0
149.0,15.0,90.0,39.68,38.51916666666667,42.18857142857142,buy,-0.01
149.0,16.0,100.0,39.34,38.236250000000005,42.17767857142857,buy,-0.01
149.0,17.0,110.0,37.43,37.94416666666667,42.16755952380953,hold,0.0
149.0,18.0,110.0,37.47,37.62416666666667,42.162886904761905,hold,0.0
149.0,19.0,110.0,40.64,37.45208333333333,42.166250000000005,buy,-0.06
149.0,20.0,120.0,40.63,37.27291666666667,42.159642857142856,sell,-0.29
149.0,21.0,110.0,35.63,36.94291666666666,42.136696428571426,hold,0.0
149.0,22.0,110.0,37.99,36.68458333333333,42.12654761904762,buy,-0.01
149.0,23.0,120.0,46.21,36.70166666666666,42.13163690476191,hold,0.0
149.0,24.0,120.0,36.02,36.54416666666666,42.10196428571429,hold,0.0
150.0,1.0,0.0,22.78,35.8475,42.04208333333333,buy,2.58
150.0,2.0,10.0,14.48,34.974583333333335,41.97690476190476,buy,2.8
150.0,3.0,20.0,11.52,34.219166666666666,41.918035714285715,buy,2.88
150.0,4.0,30.0,9.42,33.69625,41.85651785714286,buy,2.93
150.0,5.0,40.0,7.41,33.15875,41.798809523809524,buy,2.99
150.0,6.0,50.0,6.1,33.15875,41.798809523809524,buy,3.02
150.0,7.0,60.0,5.0,33.15875,41.798809523809524,buy,3.06
150.0,8.0,70.0,7.0,32.658750000000005,41.748958333333334,buy,2.99
150.0,9.0,80.0,13.28,32.40333333333333,41.719375,buy,2.61
150.0,10.0,90.0,18.06,31.812083333333334,41.716101190476195,buy,2.46
150.0,11.0,100.0,20.85,31.139166666666664,41.72467261904762,buy,2.36
150.0,12.0,110.0,29.95,30.50666666666667,41.72452380952381,buy,0.07
150.0,13.0,120.0,35.43,30.021666666666665,41.730267857142856,sell,-0.26
150.0,14.0,110.0,29.96,29.3325,41.708749999999995,buy,0.04
150.0,15.0,120.0,25.5,28.415833333333335,41.67044642857143,sell,-0.44
150.0,16.0,110.0,20.02,27.3625,41.606636904761906,buy,2.32
150.0,17.0,120.0,17.36,26.432500000000005,41.55380952380953,sell,-0.59
150.0,18.0,110.0,16.29,25.472083333333334,41.50800595238095,buy,2.41
150.0,19.0,120.0,20.25,24.756250000000005,41.48886904761904,hold,0.0
150.0,20.0,120.0,20.56,24.051666666666666,41.46705357142857,hold,0.0
150.0,21.0,120.0,20.0,23.191666666666666,41.43610119047619,hold,0.0
150.0,22.0,120.0,21.53,22.395833333333332,41.38559523809524,sell,-0.42
150.0,23.0,110.0,40.1,22.582083333333333,41.379910714285714,hold,0.0
150.0,24.0,110.0,35.0,22.4575,41.357499999999995,buy,-0.42
151.0,1.0,0.0,10.17,20.955833333333334,41.253839285714285,buy,2.76
151.0,2.0,10.0,9.49,19.850416666666664,41.13794642857143,buy,2.77
151.0,3.0,20.0,7.09,19.19666666666667,41.04,buy,2.87
151.0,4.0,30.0,3.52,19.19666666666667,41.04,buy,3.04
151.0,5.0,40.0,6.48,18.863333333333333,40.95479166666667,buy,2.89
151.0,6.0,50.0,9.5,18.779166666666665,40.888125,buy,2.75
151.0,7.0,60.0,27.5,19.5325,40.88663690476191,hold,0.0
151.0,8.0,60.0,48.63,19.5325,40.88663690476191,hold,0.0
151.0,9.0,60.0,48.63,19.5325,40.88663690476191,hold,0.0
151.0,10.0,60.0,50.55,19.5325,40.88663690476191,hold,0.0
151.0,11.0,60.0,53.47,19.5325,40.88663690476191,hold,0.0
151.0,12.0,60.0,56.27,19.5325,40.88663690476191,hold,0.0
151.0,13.0,60.0,56.29,19.5325,40.88663690476191,hold,0.0
151.0,14.0,60.0,56.99,19.5325,40.88663690476191,hold,0.0
151.0,15.0,60.0,53.02,19.5325,40.88663690476191,hold,0.0
151.0,16.0,60.0,49.37,19.5325,40.88663690476191,hold,0.0
151.0,17.0,60.0,46.54,19.5325,40.88663690476191,hold,0.0
151.0,18.0,60.0,45.81,19.5325,40.88663690476191,hold,0.0
151.0,19.0,60.0,46.72,19.5325,40.88663690476191,buy,-1.0
151.0,20.0,70.0,46.22,19.5325,40.88663690476191,buy,-1.0
151.0,21.0,80.0,44.54,19.5325,40.88663690476191,buy,-1.0
151.0,22.0,90.0,43.0,19.5325,40.88663690476191,buy,-0.97
151.0,23.0,100.0,46.07,19.5325,40.88663690476191,buy,-1.0
151.0,24.0,110.0,41.0,19.5325,40.88663690476191,buy,-0.88
152.0,1.0,0.0,35.0,20.682083333333335,40.913988095238096,hold,0.0
152.0,2.0,0.0,22.5,21.327916666666667,40.892113095238095,buy,0.25
152.0,3.0,10.0,19.39,21.5825,40.85303571428571,buy,0.39
152.0,4.0,20.0,13.39,21.38791666666667,40.76184523809523,buy,2.63
152.0,5.0,30.0,13.59,21.085416666666664,40.63488095238095,buy,2.62
152.0,6.0,40.0,22.0,20.754166666666666,40.503928571428574,buy,0.24
152.0,7.0,50.0,36.66,20.805416666666662,40.40264880952381,hold,0.0
152.0,8.0,50.0,47.76,20.805416666666662,40.40264880952381,hold,0.0
152.0,9.0,50.0,53.27,20.805416666666662,40.40264880952381,hold,0.0
152.0,10.0,50.0,55.19,20.805416666666662,40.40264880952381,hold,0.0
152.0,11.0,50.0,56.85,20.805416666666662,40.40264880952381,hold,0.0
152.0,12.0,50.0,61.71,20.805416666666662,40.40264880952381,sell,5.33
152.0,13.0,40.0,60.0,20.805416666666662,40.40264880952381,hold,0.0
152.0,14.0,40.0,58.82,20.805416666666662,40.40264880952381,hold,0.0
152.0,15.0,40.0,53.94,20.805416666666662,40.40264880952381,hold,0.0
152.0,16.0,40.0,53.27,20.805416666666662,40.40264880952381,hold,0.0
152.0,17.0,40.0,48.58,20.805416666666662,40.40264880952381,buy,-1.0
152.0,18.0,50.0,48.0,20.805416666666662,40.40264880952381,buy,-1.0
152.0,19.0,60.0,46.73,20.805416666666662,40.40264880952381,buy,-1.0
152.0,20.0,70.0,45.02,20.805416666666662,40.40264880952381,buy,-0.95
152.0,21.0,80.0,42.44,20.805416666666662,40.40264880952381,buy,-0.84
152.0,22.0,90.0,40.61,21.249166666666667,40.31755952380953,buy,-0.73
152.0,23.0,100.0,44.92,21.249166666666667,40.31755952380953,buy,-0.91
152.0,24.0,110.0,39.0,21.811666666666667,40.229642857142856,buy,-0.62
153.0,1.0,0.0,30.7,22.25666666666667,40.1260119047619,hold,0.0
153.0,2.0,0.0,24.3,22.545833333333334,40.01592261904762,buy,0.22
153.0,3.0,10.0,15.63,22.518333333333334,39.89845238095238,buy,2.57
153.0,4.0,20.0,11.91,22.170833333333334,39.768720238095234,buy,2.71
153.0,5.0,30.0,10.19,21.73875,39.640863095238096,buy,2.77
153.0,6.0,40.0,19.26,21.707916666666666,39.547738095238095,buy,0.39
153.0,7.0,50.0,33.99,22.227083333333336,39.50604166666666,hold,0.0
153.0,8.0,50.0,43.62,22.37375,39.498065476190476,hold,0.0
153.0,9.0,50.0,46.64,22.37375,39.498065476190476,hold,0.0
153.0,10.0,50.0,49.31,22.37375,39.498065476190476,hold,0.0
153.0,11.0,50.0,50.96,22.37375,39.498065476190476,hold,0.0
153.0,12.0,50.0,53.5,22.37375,39.498065476190476,hold,0.0
153.0,13.0,50.0,52.31,22.37375,39.498065476190476,hold,0.0
153.0,14.0,50.0,50.55,22.37375,39.498065476190476,hold,0.0
153.0,15.0,50.0,48.4,22.37375,39.498065476190476,hold,0.0
153.0,16.0,50.0,45.95,22.37375,39.498065476190476,hold,0.0
153.0,17.0,50.0,46.66,22.37375,39.498065476190476,hold,0.0
153.0,18.0,50.0,45.0,22.37375,39.498065476190476,buy,-0.84
153.0,19.0,60.0,44.98,22.37375,39.498065476190476,buy,-0.84
153.0,20.0,70.0,44.0,22.74875,39.48693452380952,buy,-0.77
153.0,21.0,80.0,41.99,24.074583333333333,39.465535714285714,buy,-0.61
153.0,22.0,90.0,40.59,25.370416666666667,39.43008928571429,buy,-0.49
153.0,23.0,100.0,43.27,26.877916666666664,39.42386904761905,buy,-0.51
153.0,24.0,110.0,37.98,28.190416666666664,39.42529761904762,buy,-0.27
154.0,1.0,0.0,25.77,28.868333333333336,39.391875,buy,0.36
154.0,2.0,10.0,17.26,28.441666666666666,39.34651785714286,buy,2.63
154.0,3.0,20.0,12.26,27.49416666666667,39.29967261904761,buy,2.78
154.0,4.0,30.0,9.5,26.9525,39.24279761904762,buy,2.87
154.0,5.0,40.0,10.01,26.561666666666667,39.16520833333333,buy,2.85
154.0,6.0,50.0,15.53,26.650833333333335,39.07452380952381,buy,2.65
154.0,7.0,60.0,34.32,27.514583333333334,38.994791666666664,buy,0.03
154.0,8.0,70.0,46.0,28.514583333333334,38.93017857142858,hold,0.0
154.0,9.0,70.0,48.65,29.014166666666668,38.872589285714284,hold,0.0
154.0,10.0,70.0,49.72,29.39375,38.82333333333333,hold,0.0
154.0,11.0,70.0,52.51,29.956666666666667,38.79669642857142,hold,0.0
154.0,12.0,70.0,52.05,30.84625,38.74505952380952,hold,0.0
154.0,13.0,70.0,53.09,32.045833333333334,38.70848214285714,hold,0.0
154.0,14.0,70.0,50.91,33.51583333333333,38.674375,hold,0.0
154.0,15.0,70.0,49.81,35.095,38.654761904761905,hold,0.0
154.0,16.0,70.0,47.11,36.63333333333333,38.63663690476191,hold,0.0
154.0,17.0,70.0,45.9,37.74333333333333,38.627410714285716,hold,0.0
154.0,18.0,70.0,43.64,38.14541666666667,38.60848214285714,hold,0.0
154.0,19.0,70.0,44.46,38.180416666666666,38.59607142857143,hold,0.0
154.0,20.0,70.0,43.36,38.15375,38.583749999999995,buy,-0.13
154.0,21.0,80.0,43.82,38.23,38.568571428571424,buy,-0.14
154.0,22.0,90.0,42.45,38.3075,38.52800595238095,buy,-0.11
154.0,23.0,100.0,46.19,38.42916666666667,38.537499999999994,buy,-0.2
154.0,24.0,110.0,39.41,38.48875,38.52979166666666,buy,-0.02
155.0,1.0,0.0,34.6,38.85666666666666,38.522529761904764,buy,0.31
155.0,2.0,10.0,25.19,39.187083333333334,38.496785714285714,buy,2.55
155.0,3.0,20.0,16.07,39.34583333333333,38.46077380952381,buy,2.79
155.0,4.0,30.0,12.02,39.45083333333333,38.41172619047619,buy,2.89
155.0,5.0,40.0,13.38,39.591249999999995,38.34800595238095,buy,2.86
155.0,6.0,50.0,20.91,39.815416666666664,38.28035714285714,buy,2.67
155.0,7.0,60.0,38.71,39.99833333333333,38.229375,buy,0.22
155.0,8.0,70.0,49.36,40.13833333333333,38.17925595238095,hold,0.0
155.0,9.0,70.0,52.05,40.28,38.143660714285716,hold,0.0
155.0,10.0,70.0,54.2,40.46666666666667,38.12101190476191,hold,0.0
155.0,11.0,70.0,56.0,40.61208333333334,38.10910714285714,hold,0.0
155.0,12.0,70.0,58.13,40.86541666666667,38.10681547619048,hold,0.0
155.0,13.0,70.0,55.78,40.9775,38.099583333333335,hold,0.0
155.0,14.0,70.0,52.49,41.04333333333334,38.097172619047626,hold,0.0
155.0,15.0,70.0,50.67,41.079166666666666,38.08877976190477,hold,0.0
155.0,16.0,70.0,49.58,41.18208333333333,38.07803571428571,hold,0.0
155.0,17.0,70.0,46.85,41.221666666666664,38.06467261904762,hold,0.0
155.0,18.0,70.0,46.9,41.357499999999995,38.05544642857143,hold,0.0
155.0,19.0,70.0,47.08,41.46666666666666,38.05142857142857,hold,0.0
155.0,20.0,70.0,45.5,41.55583333333333,38.04467261904762,buy,-0.12
155.0,21.0,80.0,44.89,41.60041666666667,38.02967261904762,buy,-0.1
155.0,22.0,90.0,43.35,41.63791666666666,38.00988095238095,buy,-0.06
155.0,23.0,100.0,45.64,41.615,38.017738095238094,buy,-0.12
155.0,24.0,110.0,38.98,41.59708333333333,38.01764880952381,buy,0.05
156.0,1.0,0.0,41.41,41.880833333333335,38.03425595238095,buy,0.19
156.0,2.0,10.0,36.43,42.34916666666667,38.04595238095238,buy,0.32
156.0,3.0,20.0,31.56,42.99458333333333,38.04761904761905,buy,0.45
156.0,4.0,30.0,19.19,43.29333333333333,38.01098214285714,buy,2.74
156.0,5.0,40.0,16.26,43.413333333333334,37.956964285714285,buy,2.81
156.0,6.0,50.0,17.19,43.258333333333326,37.883125,buy,2.79
156.0,7.0,60.0,16.16,42.31875,37.77136904761905,buy,2.81
156.0,8.0,70.0,21.07,41.13999999999999,37.66178571428571,buy,2.68
156.0,9.0,80.0,37.7,40.54208333333333,37.595803571428576,buy,0.06
156.0,10.0,90.0,42.0,40.03375,37.539970238095236,hold,0.0
156.0,11.0,90.0,46.78,39.64958333333333,37.49339285714285,hold,0.0
156.0,12.0,90.0,48.39,39.24375,37.451994047619046,hold,0.0
156.0,13.0,90.0,48.64,38.94625,37.41309523809524,hold,0.0
156.0,14.0,90.0,43.0,38.55083333333334,37.36252976190477,hold,0.0
156.0,15.0,90.0,39.2,38.072916666666664,37.31321428571429,hold,0.0
156.0,16.0,90.0,39.0,37.632083333333334,37.27267857142857,hold,0.0
156.0,17.0,90.0,38.01,37.26375,37.23732142857143,hold,0.0
156.0,18.0,90.0,40.19,36.984166666666674,37.20321428571429,hold,0.0
156.0,19.0,90.0,42.87,36.80875,37.183571428571426,hold,0.0
156.0,20.0,90.0,42.37,36.678333333333335,37.16532738095238,hold,0.0
156.0,21.0,90.0,39.0,36.43291666666667,37.13654761904762,hold,0.0
156.0,22.0,90.0,39.5,36.2725,37.11488095238095,buy,-0.08
156.0,23.0,100.0,48.09,36.374583333333334,37.13300595238095,buy,-0.32
156.0,24.0,110.0,38.9,36.371249999999996,37.13419642857143,buy,-0.07
157.0,1.0,0.0,32.0,35.979166666666664,37.12526785714286,buy,0.32
157.0,2.0,10.0,29.62,35.69541666666667,37.121160714285715,buy,0.38
157.0,3.0,20.0,19.9,35.209583333333335,37.09279761904762,buy,2.64
157.0,4.0,30.0,13.6,34.97666666666667,37.04488095238095,buy,2.82
157.0,5.0,40.0,11.54,34.78,36.97744047619047,buy,2.87
157.0,6.0,50.0,11.28,34.533750000000005,36.89181547619047,buy,2.88
157.0,7.0,60.0,11.25,34.32916666666667,36.76244047619048,buy,2.88
157.0,8.0,70.0,11.48,33.92958333333333,36.6297619047619,buy,2.87
157.0,9.0,80.0,22.07,33.27833333333333,36.518363095238094,buy,2.35
157.0,10.0,90.0,33.18,32.910833333333336,36.43327380952381,buy,0.01
157.0,11.0,100.0,39.4,32.60333333333333,36.36244047619047,hold,0.0
157.0,12.0,100.0,41.41,32.3125,36.31053571428571,hold,0.0
157.0,13.0,100.0,44.43,32.13708333333333,36.28178571428572,hold,0.0
157.0,14.0,100.0,37.43,31.905,36.23181547619048,hold,0.0
157.0,15.0,100.0,34.0,31.688333333333333,36.18145833333333,buy,-0.05
157.0,16.0,110.0,29.31,31.284583333333334,36.12854166666666,buy,0.09
157.0,17.0,120.0,28.89,30.904583333333335,36.07497023809523,sell,-0.39
157.0,18.0,110.0,30.06,30.4825,36.029017857142854,hold,0.0
157.0,19.0,110.0,34.19,30.120833333333334,35.997946428571424,buy,-0.1
157.0,20.0,120.0,38.2,29.947083333333335,35.97732142857143,sell,-0.18
157.0,21.0,110.0,35.05,29.782500000000002,35.945386904761904,buy,-0.14
157.0,22.0,120.0,35.38,29.610833333333336,35.91711309523809,sell,-0.23
157.0,23.0,110.0,50.0,29.690416666666668,35.945625,hold,0.0
157.0,24.0,110.0,40.15,29.742499999999996,35.95232142857143,buy,-0.3
158.0,1.0,0.0,35.0,29.867500000000003,35.937559523809526,buy,0.07
158.0,2.0,10.0,28.2,29.808333333333337,35.91374999999999,buy,0.29
158.0,3.0,20.0,17.7,29.71666666666667,35.87238095238095,buy,2.62
158.0,4.0,30.0,10.95,29.60625,35.81889880952381,buy,2.84
158.0,5.0,40.0,12.64,29.652083333333337,35.7714880952381,buy,2.79
158.0,6.0,50.0,23.4,30.157083333333333,35.748869047619046,buy,0.45
158.0,7.0,60.0,37.9,31.267500000000002,35.75166666666666,hold,0.0
158.0,8.0,60.0,46.25,32.71625,35.772023809523816,hold,0.0
158.0,9.0,60.0,53.2,34.013333333333335,35.795565476190475,hold,0.0
158.0,10.0,60.0,54.89,34.91791666666666,35.812529761904756,hold,0.0
158.0,11.0,60.0,56.18,35.61708333333333,35.824910714285714,hold,0.0
158.0,12.0,60.0,58.57,36.33208333333334,35.83553571428571,hold,0.0
158.0,13.0,60.0,58.08,36.90083333333334,35.86273809523809,hold,0.0
158.0,14.0,60.0,56.17,37.681666666666665,35.90755952380952,hold,0.0
158.0,15.0,60.0,55.0,38.556666666666665,35.955178571428576,hold,0.0
158.0,16.0,60.0,51.04,39.46208333333333,35.9928869047619,hold,0.0
158.0,17.0,60.0,50.1,40.34583333333334,36.027589285714285,hold,0.0
158.0,18.0,60.0,49.58,41.15916666666667,36.054702380952385,hold,0.0
158.0,19.0,60.0,49.99,41.8175,36.08145833333333,buy,-0.23
158.0,20.0,70.0,49.97,42.30791666666667,36.11056547619047,buy,-0.22
158.0,21.0,80.0,48.58,42.87166666666667,36.131279761904764,buy,-0.18
158.0,22.0,90.0,45.92,43.310833333333335,36.13366071428571,buy,-0.1
158.0,23.0,100.0,51.14,43.35833333333333,36.16574404761905,buy,-0.23
158.0,24.0,110.0,44.0,43.518750000000004,36.193065476190476,buy,-0.05
159.0,1.0,0.0,37.0,43.60208333333335,36.22419642857143,buy,0.32
159.0,2.0,10.0,34.5,43.864583333333336,36.264940476190475,buy,0.38
159.0,3.0,20.0,31.7,44.447916666666664,36.3107738095238,buy,2.45
159.0,4.0,30.0,24.0,44.99166666666667,36.336577380952384,buy,2.64
159.0,5.0,40.0,24.8,45.498333333333335,36.36550595238095,buy,2.63
159.0,6.0,50.0,29.81,45.76541666666666,36.42386904761905,buy,2.52
159.0,7.0,60.0,41.2,45.90291666666667,36.504821428571425,buy,0.26
159.0,8.0,70.0,52.81,46.17625,36.60407738095238,hold,0.0
159.0,9.0,70.0,56.82,46.32708333333333,36.687172619047615,hold,0.0
159.0,10.0,70.0,62.1,46.6275,36.770059523809515,hold,0.0
159.0,11.0,70.0,68.05,47.122083333333336,36.85946428571428,hold,0.0
159.0,12.0,70.0,70.5,47.61916666666667,36.94517857142857,hold,0.0
159.0,13.0,70.0,66.03,47.95041666666666,37.04794642857143,hold,0.0
159.0,14.0,70.0,62.54,48.215833333333336,37.15550595238095,hold,0.0
159.0,15.0,70.0,60.0,48.42416666666667,37.26553571428571,hold,0.0
159.0,16.0,70.0,57.25,48.682916666666664,37.368601190476184,hold,0.0
159.0,17.0,70.0,55.76,48.918749999999996,37.45363095238095,hold,0.0
159.0,18.0,70.0,54.27,49.11416666666667,37.52619047619048,hold,0.0
159.0,19.0,70.0,51.0,49.15625,37.58190476190477,hold,0.0
159.0,20.0,70.0,49.5,49.13666666666666,37.61505952380952,buy,-0.07
159.0,21.0,80.0,46.8,49.0625,37.63324404761905,buy,-0.01
159.0,22.0,90.0,46.19,49.07375,37.63321428571429,buy,0.0
159.0,23.0,100.0,47.85,48.93666666666667,37.65714285714286,buy,-0.04
159.0,24.0,110.0,41.73,48.842083333333335,37.71732142857143,buy,0.1
160.0,1.0,0.0,41.08,49.01208333333333,37.79053571428572,buy,0.31
160.0,2.0,10.0,38.47,49.1775,37.86776785714286,buy,0.37
160.0,3.0,20.0,36.17,49.36375,37.94565476190476,buy,0.42
160.0,4.0,30.0,29.3,49.584583333333335,38.00306547619047,buy,2.57
160.0,5.0,40.0,29.7,49.78875,38.070625,buy,2.57
160.0,6.0,50.0,33.45,49.94041666666667,38.15026785714286,buy,2.49
160.0,7.0,60.0,40.3,49.90291666666667,38.21589285714286,buy,0.34
160.0,8.0,70.0,48.0,49.70250000000001,38.27928571428571,hold,0.0
160.0,9.0,70.0,57.03,49.71125000000001,38.35866071428571,hold,0.0
